Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	1.795997
1	SP GFLOPS	2.505576
1	DP GFLOPS	0.0
1	x87 GFLOPS	0.0
1	CPI Rate	0.839015
1	Average CPU Frequency	2858051631.454545
1	Total Thread Count	22
0	Effective Physical Core Utilization	19.6% (8.612 out of 44)
1	Effective Logical Core Utilization	9.7% (8.544 out of 88)
0	Memory Bound	15.4
1	Cache Bound	18.7
1	DRAM Bound	0.7
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	166.000000	16.800000	1.848556	0.0
1	DRAM Single-Package, GB/sec	83.000000	16.700000	1.503343	0.0
1	QPI Outgoing, GB/sec	68.000000	4.500000	0.022272	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.2
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	0.0
2	x87 FLOPs	0.0
2	Non-FP	91.8
1	FP Arith/Mem Rd Instr. Ratio	0.279756
1	FP Arith/Mem Wr Instr. Ratio	2.107668
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/web-BerkStan/web-BerkStan.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	10752234
1	Collection start time	01:10:52 05/10/2025 UTC
1	Collection stop time	01:10:54 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990082
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	83000000000.000000
