Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.523376
1	SP GFLOPS	2.862720
1	DP GFLOPS	0.586623
1	x87 GFLOPS	0.0
1	CPI Rate	3.060582
1	Average CPU Frequency	2803918547.613117
1	Total Thread Count	66
0	Effective Physical Core Utilization	76.6% (33.714 out of 44)
1	Effective Logical Core Utilization	38.3% (33.692 out of 88)
0	Memory Bound	75.4
1	Cache Bound	53.6
1	DRAM Bound	27.0
2	DRAM Bandwidth Bound	32.6
1	NUMA: % of Remote Accesses	28.8
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	168.000000	99.400000	50.688834	0.0
1	DRAM Single-Package, GB/sec	84.000000	80.000000	40.955602	32.6
1	QPI Outgoing, GB/sec	68.000000	39.600000	20.742954	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.6
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.6
1	FP Arith/Mem Rd Instr. Ratio	0.495269
1	FP Arith/Mem Wr Instr. Ratio	1.224455
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	73152538
1	Collection start time	03:45:26 05/10/2025 UTC
1	Collection stop time	03:45:35 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989969
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	84000000000.000000
