Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	6.936006
1	SP GFLOPS	3.748561
1	DP GFLOPS	1.038063
1	x87 GFLOPS	0.0
1	CPI Rate	2.406225
1	Average CPU Frequency	2801777793.304645
1	Total Thread Count	36
0	Effective Physical Core Utilization	70.8% (31.174 out of 44)
1	Effective Logical Core Utilization	35.5% (31.242 out of 88)
0	Memory Bound	69.9
1	Cache Bound	43.8
1	DRAM Bound	30.0
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	33.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	104.500000	63.339045	0.0
1	DRAM Single-Package, GB/sec	98.000000	66.600000	48.558205	0.0
1	QPI Outgoing, GB/sec	68.000000	55.600000	27.445189	8.8
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.6
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	89.0
1	FP Arith/Mem Rd Instr. Ratio	0.580606
1	FP Arith/Mem Wr Instr. Ratio	1.495790
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	58929667
1	Collection start time	22:36:06 02/10/2025 UTC
1	Collection stop time	22:36:13 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989995
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
