GRAPH_NAME,GRAPH_URL,THREADS,MAX_ITERS,TOLERANCE,ANALYSIS_TYPE,DISABLE_HYPERTHREADING,THREAD_BIND_POLICY,LOGS_GAPBS,ELAPSED_TIME,SPEEDUP,PARALLEL_EFFICIENCY,SEQUENTIAL_TIME
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,6.452353199999999,1.0,1.0,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,6.450862599999999,1.0,1.0,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,2.6316284000000003,2.469409510856472,0.617352377714118,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,2.5932352,2.4557515646864583,0.6139378911716146,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,hotspots,True,spread,True,2.7218054,2.3820991757897167,0.5955247939474292,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,hotspots,False,spread,True,2.7140522,2.377693104060416,0.594423276015104,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,2.6987042,2.39090790313366,0.5977269757834148,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,2.6592696000000005,2.425802408300384,0.6064506020750959,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,1.8493268,3.5140182903313795,0.2928348575276149,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,1.8097588,3.518889589043579,0.2932407990869649,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,hotspots,True,spread,True,1.9492802,3.3261561883201813,0.2771796823600151,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,hotspots,False,spread,True,2.0065074,3.216127286647436,0.2680106072206197,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,1.930528,3.3422738235342866,0.2785228186278572,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,1.8969482,3.4006530067610696,0.2833877505634224,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,1.6987090000000002,3.825592376328141,0.17389056256037,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,1.6775758,3.796157169172326,0.1725525985987421,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,hotspots,True,spread,True,1.8014898,3.599026983111423,0.1635921355959738,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,hotspots,False,spread,True,1.7898171999999994,3.6054984833088,0.1638862946958545,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,1.8341444,3.5179090588505457,0.1599049572204793,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,1.810732,3.562571711330003,0.1619350777877274,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,1.6759928000000002,3.877443984246234,0.1384801422945083,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,1.6550125999999998,3.847911127685675,0.1374253974173455,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,hotspots,True,spread,True,1.7747578000000002,3.6532367402470354,0.1304727407231084,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,hotspots,False,spread,True,1.7510618,3.685297229372488,0.1316177581918745,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,1.8252692,3.535014561139803,0.1262505200407072,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,1.8182098,3.547919827513854,0.126711422411209,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,performance-snapshot,True,spread,True,1.5514144,4.188802295505315,0.116355619319592,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,performance-snapshot,False,spread,True,1.5364942,4.144722056223838,0.1151311682284399,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,hotspots,True,spread,True,1.7312094000000002,3.7451335465253366,0.1040314874034815,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,hotspots,False,spread,True,1.6718464000000002,3.859913925106996,0.1072198312529721,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,hpc-performance,True,spread,True,1.7626896,3.660515838976981,0.1016809955271383,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-06,hpc-performance,False,spread,True,1.736425,3.715025181047266,0.1031951439179796,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,performance-snapshot,True,spread,True,1.567169,4.146692666840654,0.0942430151554694,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,performance-snapshot,False,spread,True,1.5545428,4.0966008784061785,0.0931045654183222,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,hotspots,True,spread,True,1.6780372,3.8638061182433865,0.0878137754146224,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,hotspots,False,spread,True,1.6575412,3.8932264247790647,0.0884824187449787,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,hpc-performance,True,spread,True,1.78838,3.607931871302519,0.0819984516205118,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-06,hpc-performance,False,spread,True,1.7947012,3.5943936517120503,0.0816907648116375,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,performance-snapshot,True,spread,True,1.6868782,3.852422895737227,0.0583700438748064,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,performance-snapshot,False,spread,True,1.5874056,4.011792197280896,0.0607847302618317,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,hotspots,True,spread,True,1.8188452,3.564685108991134,0.0540103804392596,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,hotspots,False,spread,True,1.7482088,3.691311472634162,0.0559289617065782,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,hpc-performance,True,spread,True,2.0413572,3.1608153634258613,0.0478911418700888,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-06,hpc-performance,False,spread,True,1.930487,3.3415726705230333,0.0506298889473186,6.450862599999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,performance-snapshot,True,spread,True,1.71736,3.7840453952578383,0.0430005158552027,6.498568200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,performance-snapshot,False,spread,True,1.6412962,3.880068326484885,0.0440916855282373,6.3683414
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,hotspots,True,spread,True,1.919871,3.377107316064465,0.0383762195007325,6.483610400000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,hotspots,False,spread,True,1.8387524,3.509544406305058,0.0398811864352847,6.453183200000001
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,hpc-performance,True,spread,True,2.164471,2.9810300992713694,0.0338753420371746,6.452353199999999
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-06,hpc-performance,False,spread,True,2.0992416,3.0729491069536725,0.0349198762153826,6.450862599999999
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,performance-snapshot,True,spread,True,1.3429586,1.0,1.0,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,performance-snapshot,False,spread,True,1.3196068000000003,1.0,1.0,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,hotspots,True,spread,True,1.4312391999999998,1.0,1.0,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,hotspots,False,spread,True,1.4116457999999998,1.0,1.0,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,1.3517452,1.0,1.0,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,1.3529824,1.0,1.0,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,0.6437138,2.0862665986032924,0.5215666496508231,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,0.6395444,2.063354475467224,0.5158386188668059,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,hotspots,True,spread,True,0.7377889999999999,1.939903143039541,0.4849757857598852,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,hotspots,False,spread,True,0.7235822,1.9509128334002688,0.4877282083500672,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,0.666374,2.028508315150351,0.5071270787875878,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,0.6644756,2.0361656620649424,0.5090414155162356,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,0.4956043999999999,2.709739058006749,0.2258115881672291,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,0.4847763999999999,2.7220937322856487,0.2268411443571374,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,hotspots,True,spread,True,0.6102255999999999,2.345426347239447,0.1954521956032872,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,hotspots,False,spread,True,0.583623,2.41876313990367,0.2015635949919725,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,0.5568784,2.427361520935271,0.2022801267446059,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,0.5534258,2.4447403789270394,0.2037283649105866,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,0.4533578,2.9622488021602367,0.1346476728254653,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,0.4508286,2.9270698442822844,0.1330486292855583,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,hotspots,True,spread,True,0.5566268,2.571272529457798,0.1168760240662635,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,hotspots,False,spread,True,0.5480808,2.5756162230094537,0.1170734646822478,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,0.5677846,2.3807359340144134,0.1082152697279278,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,0.563729,2.400058183985568,0.1090935538175257,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,0.4514109999999999,2.9750240911275982,0.1062508603974142,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,0.4470611999999999,2.951736361822499,0.1054191557793749,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,hotspots,True,spread,True,0.5541301999999999,2.5828572418539903,0.0922449014947853,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,hotspots,False,spread,True,0.5581921999999999,2.528960096540224,0.0903200034478651,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,0.5928784,2.279970395278357,0.0814275141170842,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,0.5899706,2.2933047850181008,0.081903742322075,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,performance-snapshot,True,spread,True,0.4559659999999999,2.945304255141832,0.0818140070872731,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,performance-snapshot,False,spread,True,0.4496314,2.9348635348865764,0.0815239870801826,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,hotspots,True,spread,True,0.5651272,2.532596555253401,0.0703499043125944,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,hotspots,False,spread,True,0.6048222000000001,2.3339847644481297,0.0648329101235591,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,hpc-performance,True,spread,True,0.6334904000000001,2.1338053425908265,0.0592723706275229,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-06,hpc-performance,False,spread,True,0.6266182,2.159181460098031,0.0599772627805008,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,performance-snapshot,True,spread,True,0.4580677999999999,2.93179001012514,0.0666315911392077,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,performance-snapshot,False,spread,True,0.458649,2.8771605301657703,0.065390012049222,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,hotspots,True,spread,True,0.5724549999999999,2.5001776558856155,0.0568222194519458,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,hotspots,False,spread,True,0.5646382,2.500089083593706,0.0568202064453115,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,hpc-performance,True,spread,True,0.6710212,2.014459751793237,0.045783176177119,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-06,hpc-performance,False,spread,True,0.6674032000000001,2.027233911974051,0.0460734979994102,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,performance-snapshot,True,spread,True,0.5371278,2.5002589700253828,0.0378827116670512,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,performance-snapshot,False,spread,True,0.5014344000000001,2.631663882653444,0.0398736951917188,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,hotspots,True,spread,True,0.6644702,2.153955436978212,0.0326356884390638,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,hotspots,False,spread,True,0.622858,2.266400688439419,0.0343394043702942,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,hpc-performance,True,spread,True,0.8524989999999999,1.5856267280078924,0.0240246473940589,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-06,hpc-performance,False,spread,True,0.815363,1.6593620264839095,0.0251418488861198,1.3529824
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,performance-snapshot,True,spread,True,0.5581982,2.4058812801617777,0.0273395600018383,1.3429586
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,performance-snapshot,False,spread,True,0.5286852,2.496016154793061,0.0283638199408302,1.3196068000000003
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,hotspots,True,spread,True,0.7461428000000001,1.9181840258996,0.021797545748859,1.4312391999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,hotspots,False,spread,True,0.663494,2.127593919462723,0.0241772036302582,1.4116457999999998
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,hpc-performance,True,spread,True,0.981874,1.376699250616678,0.0156443096660986,1.3517452
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-06,hpc-performance,False,spread,True,0.9568348,1.4140188045000035,0.0160683955056818,1.3529824
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,performance-snapshot,True,spread,True,3.3925650000000003,1.0,1.0,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,performance-snapshot,False,spread,True,3.384321,1.0,1.0,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,hotspots,True,spread,True,3.503675,1.0,1.0,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,hotspots,False,spread,True,3.5331270000000004,1.0,1.0,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,3.4486516000000003,1.0,1.0,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,3.4273088,1.0,1.0,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,1.5036725999999996,2.2561859543094696,0.5640464885773674,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,1.5036649999999998,2.2507147536186585,0.5626786884046646,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,hotspots,True,spread,True,1.6670200000000002,2.1017594270014754,0.5254398567503689,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,hotspots,False,spread,True,1.5668882,2.254868598793456,0.563717149698364,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,1.525297,2.260970551964634,0.5652426379911585,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,1.5098476,2.269970028763168,0.5674925071907919,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,0.9375958,3.6183662512140096,0.3015305209345008,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,0.913384,3.705255401890114,0.3087712834908428,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,hotspots,True,spread,True,1.0263228000000002,3.413813860512501,0.2844844883760417,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,hotspots,False,spread,True,1.0053188,3.514434426174066,0.2928695355145055,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,0.9837817999999998,3.505504574286697,0.2921253811905581,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,0.96886,3.537465474888013,0.294788789574001,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,0.7251248,4.678594636399142,0.2126633925635973,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,0.7181694000000001,4.712427179437052,0.2142012354289569,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,hotspots,True,spread,True,0.8299915999999999,4.221337902696846,0.1918789955771294,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,hotspots,False,spread,True,0.8161716,4.328902157340442,0.196768279879111,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,0.8314176,4.147917484546875,0.1885417038430398,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,0.8233018,4.162882675587494,0.1892219397994315,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,0.7219106,4.699425385913436,0.1678366209254798,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,0.7157184,4.728565033398611,0.1688773226213789,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,hotspots,True,spread,True,0.8832378000000001,3.966853547255337,0.1416733409734048,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,hotspots,False,spread,True,0.8153288,4.33337691493297,0.154763461247606,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,0.8495598000000001,4.059339436729468,0.1449764084546238,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,0.8455002,4.053587213817336,0.1447709719220477,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,performance-snapshot,True,spread,True,0.7143892000000001,4.748902978936412,0.1319139716371225,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,performance-snapshot,False,spread,True,0.7114922,4.756652286560555,0.1321292301822376,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,hotspots,True,spread,True,0.8855883999999999,3.956324405333224,0.109897900148145,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,hotspots,False,spread,True,0.8146055999999999,4.3372240505098425,0.1204784458474956,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,hpc-performance,True,spread,True,0.8858178000000001,3.893183903055459,0.108143997307096,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-06,hpc-performance,False,spread,True,0.8810817999999999,3.889887181871196,0.1080524217186443,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,performance-snapshot,True,spread,True,0.7155878,4.74094862992354,0.1077488324982622,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,performance-snapshot,False,spread,True,0.7146817999999999,4.735423512953598,0.1076232616580363,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,hotspots,True,spread,True,0.8563378,4.0914636723965705,0.0929878107362856,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,hotspots,False,spread,True,0.8280879999999999,4.266608138265499,0.0969683667787613,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,hpc-performance,True,spread,True,0.9212482,3.743455455326806,0.0850785330756092,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-06,hpc-performance,False,spread,True,0.9135138,3.751786563049184,0.085267876432936,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,performance-snapshot,True,spread,True,0.8003788000000001,4.238699225916529,0.0642227155441898,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,performance-snapshot,False,spread,True,0.8419972,4.019396976617024,0.060899954191167,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,hotspots,True,spread,True,0.9287348,3.772524729341465,0.0571594655960828,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,hotspots,False,spread,True,0.9605858,3.678096220035732,0.055728730606602,3.5331270000000004
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,hpc-performance,True,spread,True,1.1396166,3.026150724726193,0.0458507685564574,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-06,hpc-performance,False,spread,True,1.1868486,2.887738840489006,0.0437536187952879,3.4273088
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,performance-snapshot,True,spread,True,0.8279472,4.097562018447554,0.0465632047550858,3.3925650000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,performance-snapshot,False,spread,True,0.8728804,3.87718752763838,0.0440589491777088,3.384321
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,hotspots,True,spread,True,1.0131009999999998,3.458366934787352,0.0392996242589471,3.503675
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,hotspots,False,spread,True,1.017402,3.472695158845766,0.0394624449868837,3.5331270000000004
