Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.327847
1	SP GFLOPS	3.050013
1	DP GFLOPS	0.708468
1	x87 GFLOPS	0.0
1	CPI Rate	2.584363
1	Average CPU Frequency	2804363107.748901
1	Total Thread Count	36
0	Effective Physical Core Utilization	66.7% (29.328 out of 44)
1	Effective Logical Core Utilization	33.4% (29.362 out of 88)
0	Memory Bound	70.6
1	Cache Bound	40.6
1	DRAM Bound	32.2
2	DRAM Bandwidth Bound	38.1
1	NUMA: % of Remote Accesses	29.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	170.000000	92.000000	51.062419	0.0
1	DRAM Single-Package, GB/sec	85.000000	63.200000	42.709720	38.1
1	QPI Outgoing, GB/sec	68.000000	37.700000	20.783284	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.7
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	89.3
1	FP Arith/Mem Rd Instr. Ratio	0.569385
1	FP Arith/Mem Wr Instr. Ratio	1.238588
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	63858185
1	Collection start time	03:33:31 05/10/2025 UTC
1	Collection stop time	03:33:40 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990019
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	85000000000.000000
