Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.637322
1	SP GFLOPS	3.168655
1	DP GFLOPS	0.811804
1	x87 GFLOPS	0.0
1	CPI Rate	1.791727
1	Average CPU Frequency	2863982805.669828
1	Total Thread Count	28
0	Effective Physical Core Utilization	48.0% (21.106 out of 44)
1	Effective Logical Core Utilization	24.1% (21.195 out of 88)
0	Memory Bound	62.7
1	Cache Bound	36.5
1	DRAM Bound	30.5
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	39.6
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	92.800000	51.431640	0.0
1	DRAM Single-Package, GB/sec	98.000000	62.700000	35.282000	0.0
1	QPI Outgoing, GB/sec	68.000000	47.100000	23.311836	0.9
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.0
1	FP Arith/Mem Rd Instr. Ratio	0.511512
1	FP Arith/Mem Wr Instr. Ratio	1.227008
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	54607349
1	Collection start time	06:25:42 03/10/2025 UTC
1	Collection stop time	06:25:49 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990019
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
