Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.005078
1	SP GFLOPS	3.247943
1	DP GFLOPS	0.824478
1	x87 GFLOPS	0.0
1	CPI Rate	2.946393
1	Average CPU Frequency	2802810204.554706
1	Total Thread Count	44
0	Effective Physical Core Utilization	77.9% (34.277 out of 44)
1	Effective Logical Core Utilization	39.1% (34.383 out of 88)
0	Memory Bound	71.6
1	Cache Bound	44.6
1	DRAM Bound	29.1
2	DRAM Bandwidth Bound	32.4
1	NUMA: % of Remote Accesses	39.2
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	174.000000	101.000000	56.868899	0.0
1	DRAM Single-Package, GB/sec	87.000000	64.500000	47.032643	32.4
1	QPI Outgoing, GB/sec	68.000000	55.600000	26.223353	2.7
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.2
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	88.9
1	FP Arith/Mem Rd Instr. Ratio	0.574079
1	FP Arith/Mem Wr Instr. Ratio	1.379563
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	68676222
1	Collection start time	22:46:18 02/10/2025 UTC
1	Collection stop time	22:46:26 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990004
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	87000000000.000000
