Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	6.343764
1	SP GFLOPS	3.326106
1	DP GFLOPS	0.930049
1	x87 GFLOPS	0.0
1	CPI Rate	1.311692
1	Average CPU Frequency	2817792443.190722
1	Total Thread Count	22
0	Effective Physical Core Utilization	18.7% (8.248 out of 44)
1	Effective Logical Core Utilization	18.4% (16.175 out of 88)
0	Memory Bound	22.8
1	Cache Bound	29.5
1	DRAM Bound	7.8
2	DRAM Bandwidth Bound	0.6
1	NUMA: % of Remote Accesses	31.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	127.000000	44.049559	0.0
1	DRAM Single-Package, GB/sec	98.000000	83.900000	30.237570	0.6
1	QPI Outgoing, GB/sec	68.000000	49.500000	16.841737	0.6
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.2
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	89.7
1	FP Arith/Mem Rd Instr. Ratio	0.538477
1	FP Arith/Mem Wr Instr. Ratio	1.250833
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	41350363
1	Collection start time	06:17:41 03/10/2025 UTC
1	Collection stop time	06:17:47 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989976
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
