Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.032550
1	SP GFLOPS	0.085318
1	DP GFLOPS	0.0
1	x87 GFLOPS	0.0
1	CPI Rate	0.823057
1	Average CPU Frequency	3596505386.400000
1	Total Thread Count	1
0	Effective Physical Core Utilization	2.2% (0.981 out of 44)
1	Effective Logical Core Utilization	1.1% (0.981 out of 88)
0	Memory Bound	38.9
1	Cache Bound	46.0
1	DRAM Bound	2.3
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	75.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	144.000000	9.000000	0.883037	0.0
1	DRAM Single-Package, GB/sec	72.000000	8.700000	0.710980	0.0
1	QPI Outgoing, GB/sec	68.000000	6.200000	0.164947	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	1.9
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	0.0
2	x87 FLOPs	0.0
2	Non-FP	98.1
1	FP Arith/Mem Rd Instr. Ratio	0.058937
1	FP Arith/Mem Wr Instr. Ratio	0.169487
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Orkut/com-Orkut.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	11747421
1	Collection start time	04:18:02 03/10/2025 UTC
1	Collection stop time	04:18:09 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989997
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	72000000000.000000
