Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.043599
1	SP GFLOPS	3.563524
1	DP GFLOPS	0.752457
1	x87 GFLOPS	0.0
1	CPI Rate	2.276393
1	Average CPU Frequency	2807426452.515265
1	Total Thread Count	44
0	Effective Physical Core Utilization	36.9% (16.225 out of 44)
1	Effective Logical Core Utilization	36.5% (32.157 out of 88)
0	Memory Bound	41.1
1	Cache Bound	50.6
1	DRAM Bound	4.0
2	DRAM Bandwidth Bound	1.0
1	NUMA: % of Remote Accesses	44.6
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	129.700000	50.258397	0.0
1	DRAM Single-Package, GB/sec	98.000000	84.800000	30.933049	1.0
1	QPI Outgoing, GB/sec	68.000000	61.600000	23.578855	7.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.5
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.6
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.9
1	FP Arith/Mem Rd Instr. Ratio	0.505725
1	FP Arith/Mem Wr Instr. Ratio	1.199887
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	65938578
1	Collection start time	06:48:25 03/10/2025 UTC
1	Collection stop time	06:48:32 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990066
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
