Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.570765
1	SP GFLOPS	3.021905
1	DP GFLOPS	0.606715
1	x87 GFLOPS	0.0
1	CPI Rate	3.134649
1	Average CPU Frequency	2803387417.053262
1	Total Thread Count	44
0	Effective Physical Core Utilization	80.6% (35.483 out of 44)
1	Effective Logical Core Utilization	40.5% (35.615 out of 88)
0	Memory Bound	72.8
1	Cache Bound	47.2
1	DRAM Bound	29.2
2	DRAM Bandwidth Bound	36.4
1	NUMA: % of Remote Accesses	28.8
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	170.000000	115.700000	49.988538	0.0
1	DRAM Single-Package, GB/sec	85.000000	63.400000	41.221526	36.4
1	QPI Outgoing, GB/sec	68.000000	36.100000	20.371578	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.6
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.4
1	FP Arith/Mem Rd Instr. Ratio	0.499544
1	FP Arith/Mem Wr Instr. Ratio	1.248710
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	72911885
1	Collection start time	03:40:08 05/10/2025 UTC
1	Collection stop time	03:40:17 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990002
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	85000000000.000000
