Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	5.630702
1	SP GFLOPS	3.445402
1	DP GFLOPS	0.781431
1	x87 GFLOPS	0.0
1	CPI Rate	1.545274
1	Average CPU Frequency	2803586460.754568
1	Total Thread Count	22
0	Effective Physical Core Utilization	44.2% (19.440 out of 44)
1	Effective Logical Core Utilization	22.1% (19.490 out of 88)
0	Memory Bound	61.2
1	Cache Bound	35.5
1	DRAM Bound	27.2
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	27.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	109.900000	59.871755	0.0
1	DRAM Single-Package, GB/sec	98.000000	61.200000	45.006823	0.0
1	QPI Outgoing, GB/sec	68.000000	38.500000	24.721607	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.9
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	89.0
1	FP Arith/Mem Rd Instr. Ratio	0.603125
1	FP Arith/Mem Wr Instr. Ratio	1.365815
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	37485948
1	Collection start time	22:18:36 02/10/2025 UTC
1	Collection stop time	22:18:42 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989962
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
