Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	9.011753
1	SP GFLOPS	2.596613
1	DP GFLOPS	0.343996
1	x87 GFLOPS	0.0
1	CPI Rate	3.147728
1	Average CPU Frequency	2803914465.100949
1	Total Thread Count	88
0	Effective Physical Core Utilization	76.6% (33.726 out of 44)
1	Effective Logical Core Utilization	38.3% (33.676 out of 88)
0	Memory Bound	74.5
1	Cache Bound	75.9
1	DRAM Bound	3.7
2	DRAM Bandwidth Bound	33.6
1	NUMA: % of Remote Accesses	26.6
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	166.000000	119.400000	47.977348	0.1
1	DRAM Single-Package, GB/sec	83.000000	97.700000	38.827075	33.6
1	QPI Outgoing, GB/sec	68.000000	42.800000	19.911776	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	91.6
1	FP Arith/Mem Rd Instr. Ratio	0.447094
1	FP Arith/Mem Wr Instr. Ratio	1.071542
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	79748730
1	Collection start time	03:50:45 05/10/2025 UTC
1	Collection stop time	03:50:54 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989966
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	83000000000.000000
