Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.851311
1	SP GFLOPS	2.609787
1	DP GFLOPS	0.745653
1	x87 GFLOPS	0.0
1	CPI Rate	4.980085
1	Average CPU Frequency	2801735120.073448
1	Total Thread Count	66
0	Effective Physical Core Utilization	83.1% (36.574 out of 44)
1	Effective Logical Core Utilization	62.1% (54.683 out of 88)
0	Memory Bound	62.0
1	Cache Bound	48.5
1	DRAM Bound	19.1
2	DRAM Bandwidth Bound	79.5
1	NUMA: % of Remote Accesses	45.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	140.000000	83.400000	52.653215	0.0
1	DRAM Single-Package, GB/sec	70.000000	67.600000	50.704351	79.5
1	QPI Outgoing, GB/sec	68.000000	39.800000	22.387643	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.1
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.8
1	FP Arith/Mem Rd Instr. Ratio	0.494903
1	FP Arith/Mem Wr Instr. Ratio	1.226224
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	95652284
1	Collection start time	22:56:12 02/10/2025 UTC
1	Collection stop time	22:56:21 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989995
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	70000000000.000000
