Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	6.569906
1	SP GFLOPS	3.211619
1	DP GFLOPS	0.867594
1	x87 GFLOPS	0.0
1	CPI Rate	0.864894
1	Average CPU Frequency	2815131784.301638
1	Total Thread Count	12
0	Effective Physical Core Utilization	22.0% (9.698 out of 44)
1	Effective Logical Core Utilization	11.0% (9.709 out of 88)
0	Memory Bound	41.8
1	Cache Bound	20.6
1	DRAM Bound	24.2
2	DRAM Bandwidth Bound	18.0
1	NUMA: % of Remote Accesses	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	166.000000	89.500000	39.361295	0.0
1	DRAM Single-Package, GB/sec	83.000000	89.400000	39.361295	18.0
1	QPI Outgoing, GB/sec	68.000000	7.100000	0.913255	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	9.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	88.6
1	FP Arith/Mem Rd Instr. Ratio	0.570561
1	FP Arith/Mem Wr Instr. Ratio	1.332632
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	30515091
1	Collection start time	03:19:59 05/10/2025 UTC
1	Collection stop time	03:20:05 05/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989964
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	83000000000.000000
