Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	9.249137
1	SP GFLOPS	2.540781
1	DP GFLOPS	0.335167
1	x87 GFLOPS	0.0
1	CPI Rate	3.187449
1	Average CPU Frequency	2804758821.560650
1	Total Thread Count	88
0	Effective Physical Core Utilization	75.2% (33.081 out of 44)
1	Effective Logical Core Utilization	37.6% (33.056 out of 88)
0	Memory Bound	74.8
1	Cache Bound	72.0
1	DRAM Bound	7.5
2	DRAM Bandwidth Bound	32.1
1	NUMA: % of Remote Accesses	27.8
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	166.000000	118.100000	46.642191	0.1
1	DRAM Single-Package, GB/sec	83.000000	115.700000	38.228432	32.1
1	QPI Outgoing, GB/sec	68.000000	53.300000	19.366132	0.2
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	91.6
1	FP Arith/Mem Rd Instr. Ratio	0.431911
1	FP Arith/Mem Wr Instr. Ratio	1.053853
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	81450894
1	Collection start time	23:56:53 04/10/2025 UTC
1	Collection stop time	23:57:02 04/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990008
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	83000000000.000000
