Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	1.906528
1	SP GFLOPS	2.832379
1	DP GFLOPS	0.0
1	x87 GFLOPS	0.0
1	CPI Rate	0.679697
1	Average CPU Frequency	2878820505.274694
1	Total Thread Count	12
0	Effective Physical Core Utilization	12.8% (5.629 out of 44)
1	Effective Logical Core Utilization	6.3% (5.573 out of 88)
0	Memory Bound	13.1
1	Cache Bound	16.3
1	DRAM Bound	0.0
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	140.000000	11.200000	1.636483	0.0
1	DRAM Single-Package, GB/sec	70.000000	11.100000	1.961682	0.0
1	QPI Outgoing, GB/sec	68.000000	1.400000	0.0	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	12.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	0.0
2	x87 FLOPs	0.0
2	Non-FP	87.6
1	FP Arith/Mem Rd Instr. Ratio	0.376953
1	FP Arith/Mem Wr Instr. Ratio	2.511556
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/web-BerkStan/web-BerkStan.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	10343834
1	Collection start time	01:30:37 03/10/2025 UTC
1	Collection stop time	01:30:39 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990077
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	70000000000.000000
