Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.336145
1	SP GFLOPS	3.435052
1	DP GFLOPS	0.736083
1	x87 GFLOPS	0.0
1	CPI Rate	2.335067
1	Average CPU Frequency	2806627508.727550
1	Total Thread Count	44
0	Effective Physical Core Utilization	38.2% (16.811 out of 44)
1	Effective Logical Core Utilization	37.6% (33.089 out of 88)
0	Memory Bound	37.9
1	Cache Bound	45.1
1	DRAM Bound	5.7
2	DRAM Bandwidth Bound	1.8
1	NUMA: % of Remote Accesses	44.9
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	135.400000	49.224763	0.0
1	DRAM Single-Package, GB/sec	98.000000	78.200000	29.593199	1.8
1	QPI Outgoing, GB/sec	68.000000	69.400000	23.167481	8.5
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	6.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.5
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	91.7
1	FP Arith/Mem Rd Instr. Ratio	0.491158
1	FP Arith/Mem Wr Instr. Ratio	1.223231
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	68885147
1	Collection start time	06:47:59 03/10/2025 UTC
1	Collection stop time	06:48:06 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989971
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
