Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.562719
1	SP GFLOPS	3.345363
1	DP GFLOPS	0.833035
1	x87 GFLOPS	0.0
1	CPI Rate	1.775989
1	Average CPU Frequency	2864582488.379117
1	Total Thread Count	28
0	Effective Physical Core Utilization	48.1% (21.168 out of 44)
1	Effective Logical Core Utilization	24.1% (21.174 out of 88)
0	Memory Bound	59.6
1	Cache Bound	37.0
1	DRAM Bound	27.6
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	37.1
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	93.500000	51.537022	0.0
1	DRAM Single-Package, GB/sec	98.000000	63.100000	35.611532	0.0
1	QPI Outgoing, GB/sec	68.000000	46.400000	23.023466	0.1
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	8.2
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	89.7
1	FP Arith/Mem Rd Instr. Ratio	0.546650
1	FP Arith/Mem Wr Instr. Ratio	1.279316
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	54780959
1	Collection start time	06:26:07 03/10/2025 UTC
1	Collection stop time	06:26:15 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990009
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
