Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	6.219061
1	SP GFLOPS	3.199845
1	DP GFLOPS	0.723583
1	x87 GFLOPS	0.0
1	CPI Rate	1.246315
1	Average CPU Frequency	2811768923.865473
1	Total Thread Count	22
0	Effective Physical Core Utilization	36.5% (16.077 out of 44)
1	Effective Logical Core Utilization	18.3% (16.118 out of 88)
0	Memory Bound	46.7
1	Cache Bound	22.8
1	DRAM Bound	25.0
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	32.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	92.300000	44.784896	0.0
1	DRAM Single-Package, GB/sec	98.000000	62.700000	32.091661	0.0
1	QPI Outgoing, GB/sec	68.000000	42.400000	15.577914	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.6
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.7
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.7
1	FP Arith/Mem Rd Instr. Ratio	0.510499
1	FP Arith/Mem Wr Instr. Ratio	1.143092
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	42389461
1	Collection start time	06:16:30 03/10/2025 UTC
1	Collection stop time	06:16:37 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989985
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
