Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.055393
1	SP GFLOPS	3.016617
1	DP GFLOPS	0.471734
1	x87 GFLOPS	0.0
1	CPI Rate	3.803661
1	Average CPU Frequency	2803918150.431049
1	Total Thread Count	66
0	Effective Physical Core Utilization	55.6% (24.460 out of 44)
1	Effective Logical Core Utilization	55.2% (48.570 out of 88)
0	Memory Bound	52.5
1	Cache Bound	54.7
1	DRAM Bound	12.7
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	42.2
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	192.000000	98.000000	54.507585	0.0
1	DRAM Single-Package, GB/sec	96.000000	65.800000	36.921850	0.0
1	QPI Outgoing, GB/sec	68.000000	53.300000	27.728009	25.4
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	6.7
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	92.3
1	FP Arith/Mem Rd Instr. Ratio	0.443275
1	FP Arith/Mem Wr Instr. Ratio	1.075362
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	92257342
1	Collection start time	06:59:24 03/10/2025 UTC
1	Collection stop time	06:59:32 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989965
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	96000000000.000000
