Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.430498
1	SP GFLOPS	2.846811
1	DP GFLOPS	0.320266
1	x87 GFLOPS	0.0
1	CPI Rate	3.922166
1	Average CPU Frequency	2803261406.834759
1	Total Thread Count	66
0	Effective Physical Core Utilization	71.8% (31.588 out of 44)
1	Effective Logical Core Utilization	54.0% (47.496 out of 88)
0	Memory Bound	62.3
1	Cache Bound	52.4
1	DRAM Bound	19.3
2	DRAM Bandwidth Bound	5.1
1	NUMA: % of Remote Accesses	35.3
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	192.000000	164.000000	52.348035	0.9
1	DRAM Single-Package, GB/sec	96.000000	93.100000	35.241097	5.1
1	QPI Outgoing, GB/sec	68.000000	88.200000	26.261794	14.4
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	92.2
1	FP Arith/Mem Rd Instr. Ratio	0.442590
1	FP Arith/Mem Wr Instr. Ratio	1.064775
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	94334714
1	Collection start time	06:56:40 03/10/2025 UTC
1	Collection stop time	06:56:48 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990036
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	96000000000.000000
