Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	7.593082
1	SP GFLOPS	2.515451
1	DP GFLOPS	0.645325
1	x87 GFLOPS	0.0
1	CPI Rate	1.730137
1	Average CPU Frequency	2809221875.306415
1	Total Thread Count	22
0	Effective Physical Core Utilization	39.3% (17.306 out of 44)
1	Effective Logical Core Utilization	19.7% (17.328 out of 88)
0	Memory Bound	63.1
1	Cache Bound	38.7
1	DRAM Bound	26.6
2	DRAM Bandwidth Bound	32.4
1	NUMA: % of Remote Accesses	23.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	166.000000	85.000000	44.619564	0.0
1	DRAM Single-Package, GB/sec	83.000000	62.900000	36.620177	32.4
1	QPI Outgoing, GB/sec	68.000000	35.000000	18.195510	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.7
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	90.3
1	FP Arith/Mem Rd Instr. Ratio	0.491487
1	FP Arith/Mem Wr Instr. Ratio	1.174422
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	44538470
1	Collection start time	23:29:21 04/10/2025 UTC
1	Collection stop time	23:29:29 04/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990013
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	83000000000.000000
