Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	9.367158
1	SP GFLOPS	2.487418
1	DP GFLOPS	0.341620
1	x87 GFLOPS	0.0
1	CPI Rate	3.251941
1	Average CPU Frequency	2804747666.639939
1	Total Thread Count	88
0	Effective Physical Core Utilization	75.0% (32.997 out of 44)
1	Effective Logical Core Utilization	37.5% (32.962 out of 88)
0	Memory Bound	76.6
1	Cache Bound	78.2
1	DRAM Bound	3.8
2	DRAM Bandwidth Bound	32.8
1	NUMA: % of Remote Accesses	27.6
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	168.000000	109.900000	45.747069	0.0
1	DRAM Single-Package, GB/sec	84.000000	85.500000	37.682723	32.8
1	QPI Outgoing, GB/sec	68.000000	44.900000	18.695106	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.5
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	91.4
1	FP Arith/Mem Rd Instr. Ratio	0.447358
1	FP Arith/Mem Wr Instr. Ratio	1.061031
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	80468885
1	Collection start time	23:55:29 04/10/2025 UTC
1	Collection stop time	23:55:39 04/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989981
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	84000000000.000000
