Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	5.922515
1	SP GFLOPS	3.748413
1	DP GFLOPS	0.945546
1	x87 GFLOPS	0.0
1	CPI Rate	1.860628
1	Average CPU Frequency	2803583235.850261
1	Total Thread Count	28
0	Effective Physical Core Utilization	56.0% (24.624 out of 44)
1	Effective Logical Core Utilization	28.0% (24.605 out of 88)
0	Memory Bound	64.3
1	Cache Bound	38.0
1	DRAM Bound	27.2
2	DRAM Bandwidth Bound	7.1
1	NUMA: % of Remote Accesses	34.4
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	196.000000	146.000000	63.736432	0.5
1	DRAM Single-Package, GB/sec	98.000000	96.000000	44.349399	7.1
1	QPI Outgoing, GB/sec	68.000000	76.000000	28.183970	6.4
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	9.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	2.4
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	88.3
1	FP Arith/Mem Rd Instr. Ratio	0.629511
1	FP Arith/Mem Wr Instr. Ratio	1.427430
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	44659506
1	Collection start time	22:27:17 02/10/2025 UTC
1	Collection stop time	22:27:23 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990033
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	98000000000.000000
